,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AMT,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANGPTL6,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANK1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANK3,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANKAR,-0.001087727,0.1714377,0.1876375,-0.0037046217,0.10054491,-0.0063724616,0.13807371,-0.0038452481,-0.0021604009,-0.0012189316,-4.3976754e-05,0.31983286,-0.002478898,-0.005549348,-0.0030372092,-0.008838146
ANKRD26,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANKRD29,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANKRD31,-0.001507132,0.18077923,0.09198336,-0.0031377012,0.113401845,-0.006761426,0.07194908,-0.0030462826,-0.0031032118,-0.0022621867,-0.00018653348,0.23050334,-0.0028791283,-0.005205046,-0.0033815864,-0.008723939
ANKRD36,-0.001098377,0.1712539,0.18849437,-0.00369753,0.09999989,-0.006368004,0.13725416,-0.0038489501,-0.002165888,-0.0012127643,-4.37656e-05,0.31934452,-0.0024807504,-0.0055478546,-0.0030459722,-0.008841534
ANKRD36B,-0.0010921574,0.17122777,0.18717916,-0.0037018275,0.100231886,-0.006369981,0.13741207,-0.0038436772,-0.0021610826,-0.0012123802,-4.996702e-05,0.3197165,-0.002474861,-0.005556675,-0.0030345058,-0.008831642
ANKRD36C,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANKRD39,-0.0021615177,0.14144996,0.11857672,-0.0031773937,0.15636832,-0.0053869495,0.036642246,-0.0029794173,-0.0026040338,-0.0018611003,-0.00025664805,0.37024134,-0.002145187,-0.005571729,-0.0016876009,-0.007338565
ANO10,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ANTXRL,-0.0010860863,0.1710268,0.18784754,-0.003701256,0.101284705,-0.0063759047,0.13832788,-0.003836179,-0.0021499465,-0.0012161382,-5.2752046e-05,0.319309,-0.0024700572,-0.005540353,-0.0030260198,-0.008839308
AP1G2,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
AP3B2,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
AP5Z1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
APBB2,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
APOB,0.03431277,0.040421046,0.23776652,-0.0037278633,0.05029433,-0.005605338,0.24547558,-0.005074939,-0.0031404165,-0.00063511956,-0.0006497684,0.35081488,-0.0024347692,-0.005445791,-0.0030489166,-0.0073359087
APOBEC4,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
AQP3,-0.0010893948,0.17170428,0.18781026,-0.0037042182,0.10051927,-0.006372964,0.13823396,-0.003843957,-0.0021635708,-0.0012192575,-4.2905507e-05,0.31986904,-0.0024813018,-0.005548335,-0.0030379116,-0.008838243
AREG,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARF4-AS1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARHGAP10,-0.0010921574,0.17122777,0.18717916,-0.0037018275,0.100231886,-0.006369981,0.13741207,-0.0038436772,-0.0021610826,-0.0012123802,-4.996702e-05,0.3197165,-0.002474861,-0.005556675,-0.0030345058,-0.008831642
ARHGAP24,-0.001415606,0.13767102,0.22393946,-0.0036318623,0.08875791,-0.0060442677,0.12835969,-0.003429686,-0.0018784519,-0.0009765511,-1.9599645e-05,0.3178013,-0.002464551,-0.0058472594,-0.003147152,-0.009011823
ARHGAP33,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARHGAP35,-0.0010866908,0.17141344,0.18764763,-0.0037059127,0.100545496,-0.0063722543,0.13789329,-0.0038468975,-0.0021582644,-0.0012180605,-4.4480857e-05,0.3197527,-0.0024808592,-0.0055512474,-0.0030392453,-0.008838414
ARHGAP39,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARHGAP5,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARHGAP8,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARHGEF10,-0.0002692328,0.27971274,0.22195147,-0.0037043164,0.082768336,-0.0067989584,0.22432944,-0.004607583,-0.0010071482,-0.001748669,0.025050335,0.2262759,-0.0034180966,-0.0048718187,-0.002874353,-0.007857948
ARHGEF12,-0.0010087709,0.1689938,0.18310411,-0.0037119465,0.10461819,-0.0064370716,0.12895915,-0.00390555,-0.0020991147,-0.0013152703,-9.14064e-05,0.31548157,-0.0023695433,-0.00561105,-0.003098632,-0.00880173
ARHGEF25,-0.0011537647,0.16816655,0.1970344,-0.003797574,0.09833139,-0.0063705854,0.122163825,-0.0039042453,-0.0022116425,-0.0011011281,0.00419046,0.32505834,-0.002397596,-0.005446845,-0.0031328867,-0.0088060945
ARIH2OS,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARL4D,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARRDC3,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ARSJ,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ART5,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ASIC1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ASXL1,0.03431277,0.040421046,0.23776652,-0.0037278633,0.05029433,-0.005605338,0.24547558,-0.005074939,-0.0031404165,-0.00063511956,-0.0006497684,0.35081488,-0.0024347692,-0.005445791,-0.0030489166,-0.0073359087
ATAD3B,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATF7IP2,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATG16L1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATG4D,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATN1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATP1A3,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATP1B2,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATP2A3,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATP6V1H,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATP8B2,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATP9A,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATXN2-AS,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
ATXN7L3B,-0.0010888542,0.17235915,0.18812059,-0.0036913478,0.100623675,-0.006379894,0.13929024,-0.003855944,-0.0021685609,-0.0012154165,-5.6066958e-05,0.31897217,-0.002493243,-0.005536244,-0.0030284035,-0.0088438485
AVP,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
AXDND1,-0.0010860863,0.1710268,0.18784754,-0.003701256,0.101284705,-0.0063759047,0.13832788,-0.003836179,-0.0021499465,-0.0012161382,-5.2752046e-05,0.319309,-0.0024700572,-0.005540353,-0.0030260198,-0.008839308
AXIN1,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
AXL,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
B3GLCT,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
B4GALNT3,-0.00086878025,0.13297671,0.1953061,-0.0037054007,0.09132304,-0.0061247097,0.1678289,-0.0037718385,-0.0017242831,-0.0013315682,-0.00016426771,0.31021953,-0.0023178183,-0.005418307,-0.0034319286,-0.008577738
B4GALNT4,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
BAIAP3,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
BAMBI,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
BATF,-0.0010874098,0.17153645,0.18767183,-0.0037058864,0.10062483,-0.0063739764,0.13831125,-0.0038473355,-0.0021597885,-0.0012195876,-4.4169872e-05,0.3199346,-0.0024794196,-0.0055504427,-0.003037872,-0.008840399
BAZ1B,-0.0010856953,0.17129393,0.18773861,-0.0037053262,0.10075045,-0.006372735,0.13824686,-0.0038431557,-0.00216225,-0.0012167731,-4.5306533e-05,0.31982026,-0.0024798694,-0.0055504977,-0.0030383659,-0.008836006
BCAS4,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
BCKDHB,-0.001087727,0.1714377,0.1876375,-0.0037046217,0.10054491,-0.0063724616,0.13807371,-0.0038452481,-0.0021604009,-0.0012189316,-4.3976754e-05,0.31983286,-0.002478898,-0.005549348,-0.0030372092,-0.008838146
BCL2L13,-0.0010877977,0.17144857,0.1876833,-0.0037049602,0.100572705,-0.006372791,0.138077,-0.0038450004,-0.0021608365,-0.0012187964,-4.3637752e-05,0.3198309,-0.0024792808,-0.005549662,-0.0030374709,-0.008838554
