,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AGBL2,1.5648613,-0.019095758,1.5817958,2.0488086,0.7035308,1.352133,-0.018060535,-0.0023512226,-0.003555327,-0.0066264486,-0.008079618,-0.01377079,-0.014645054,2.583006,-0.003909011,-0.009479164
AGBL3,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AGFG2,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AJM1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AK1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AK5,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AK7,1.5881596,-0.018071273,1.8591877,2.2108374,1.008127,1.5287105,-0.0167803,-7.5327196e-05,-0.0005782896,-0.008018639,-0.009969625,-0.013780744,-0.013806668,2.8742049,-0.0046978323,-0.0107980855
AK9,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AKAP5,1.5869294,-0.018072562,1.8578452,2.2096386,1.0070986,1.531034,-0.016784655,-6.1976054e-05,-0.0005880624,-0.008025009,-0.009979438,-0.013802616,-0.013824157,2.8725753,-0.004686224,-0.010777922
AKTIP,1.5868313,-0.018060546,1.8587512,2.2098064,1.0082611,1.5306326,-0.016782325,-7.033369e-05,-0.00059200986,-0.008024753,-0.009981841,-0.013796964,-0.013823938,2.873098,-0.004691045,-0.010785873
ALOX5AP,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AMIGO1,1.5872029,-0.018060416,1.8588811,2.2104144,1.0081019,1.5302336,-0.01678534,-7.3821284e-05,-0.0005892837,-0.008018536,-0.0099778855,-0.013801393,-0.013815718,2.8734035,-0.004694433,-0.0107852835
AMT,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANGPTL6,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANK1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANK3,1.3474196,-0.019207686,1.6788313,2.0507095,0.9376591,1.4230287,-0.014509441,-0.0029936915,-0.002855129,-0.0074696243,-0.007944647,-0.01625931,-0.0129394885,2.65772,-0.0029439062,-0.012490772
ANKAR,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANKRD26,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANKRD29,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANKRD31,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANKRD36,1.5259538,-0.017993173,1.7359769,2.112722,0.8745267,1.6433984,-0.016982524,-0.0001099712,-0.0021102428,-0.007954401,-0.011146424,-0.013278074,-0.015188993,2.731202,-0.0048902794,-0.009262762
ANKRD36B,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANKRD36C,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANKRD39,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ANO10,1.5868397,-0.01806326,1.8586575,2.2099276,1.0080314,1.5308282,-0.01677898,-7.1343915e-05,-0.000590859,-0.008024183,-0.009981338,-0.013796489,-0.013822658,2.8731766,-0.00469172,-0.010782608
ANTXRL,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AP1G2,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AP3B2,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AP5Z1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
APBB2,1.5866175,-0.018061161,1.8583926,2.2095742,1.0086966,1.5304112,-0.01677954,-6.7007306e-05,-0.00059657317,-0.008029998,-0.0099829165,-0.013797617,-0.013827326,2.8728657,-0.0046903957,-0.010790213
APOB,1.5259538,-0.017993173,1.7359769,2.112722,0.8745267,1.6433984,-0.016982524,-0.0001099712,-0.0021102428,-0.007954401,-0.011146424,-0.013278074,-0.015188993,2.731202,-0.0048902794,-0.009262762
APOBEC4,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AQP3,1.4692712,-0.016539076,1.7286352,1.9786092,1.1004024,1.3632604,-0.018182665,-0.0013953827,-8.637413e-05,-0.0071168575,-0.008592317,-0.010846804,-0.011688289,2.5925612,-0.006252683,-0.011309429
AREG,1.4692712,-0.016539076,1.7286352,1.9786092,1.1004024,1.3632604,-0.018182665,-0.0013953827,-8.637413e-05,-0.0071168575,-0.008592317,-0.010846804,-0.011688289,2.5925612,-0.006252683,-0.011309429
ARF4-AS1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP10,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP24,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP33,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP35,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP39,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP5,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGAP8,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGEF10,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGEF12,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARHGEF25,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARIH2OS,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARL4D,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARRDC3,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ARSJ,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ART5,1.5814176,-0.018326525,1.8329344,2.222063,0.9931333,1.532138,-0.016716411,0.013992649,-0.00083992415,-0.008023866,-0.00999067,-0.014000723,-0.013622678,2.8969038,-0.0049259365,-0.010857861
ASIC1,1.5259538,-0.017993173,1.7359769,2.112722,0.8745267,1.6433984,-0.016982524,-0.0001099712,-0.0021102428,-0.007954401,-0.011146424,-0.013278074,-0.015188993,2.731202,-0.0048902794,-0.009262762
ASXL1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATAD3B,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATF7IP2,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATG16L1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATG4D,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATN1,1.5648613,-0.019095758,1.5817958,2.0488086,0.7035308,1.352133,-0.018060535,-0.0023512226,-0.003555327,-0.0066264486,-0.008079618,-0.01377079,-0.014645054,2.583006,-0.003909011,-0.009479164
ATP1A3,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATP1B2,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATP2A3,1.5868057,-0.018064834,1.8586831,2.209893,1.0082872,1.5304327,-0.016780231,-6.8188645e-05,-0.0005903536,-0.008022225,-0.009982381,-0.013794167,-0.013822805,2.873817,-0.004688191,-0.010778856
ATP6V1H,1.5873061,-0.018059997,1.857691,2.2095528,1.008821,1.5297539,-0.016787617,-6.133685e-05,-0.0005846779,-0.008025741,-0.009987877,-0.013798674,-0.013815055,2.8739493,-0.0046876003,-0.010774418
ATP8B2,1.5868415,-0.018061146,1.8561293,2.2081826,1.0083663,1.5313396,-0.016742112,-9.4589624e-05,-0.00059217034,-0.008026157,-0.00999327,-0.013765324,-0.013837097,2.8733258,-0.0046761017,-0.01078006
ATP9A,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
ATXN2-AS,1.5863782,-0.018058442,1.8583387,2.2105722,1.0072145,1.52996,-0.016777406,-7.612262e-05,-0.00058674096,-0.008013062,-0.009987762,-0.013798823,-0.01382603,2.8725328,-0.004680703,-0.0107787475
ATXN7L3B,1.58816,-0.018081741,1.8568722,2.2100883,1.0094918,1.529264,-0.01676447,-8.295301e-05,-0.00057667494,-0.008010167,-0.0100041805,-0.013808022,-0.0138321305,2.8723526,-0.004711471,-0.0107852835
AVP,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AXDND1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AXIN1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
AXL,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
B3GLCT,1.4692712,-0.016539076,1.7286352,1.9786092,1.1004024,1.3632604,-0.018182665,-0.0013953827,-8.637413e-05,-0.0071168575,-0.008592317,-0.010846804,-0.011688289,2.5925612,-0.006252683,-0.011309429
B4GALNT3,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
B4GALNT4,1.5645505,-0.019091247,1.5814807,2.049253,0.70269346,1.3513546,-0.018057834,-0.002356411,-0.0035511255,-0.0066173873,-0.008085216,-0.013772083,-0.014649038,2.5821235,-0.0039000134,-0.009474788
BAIAP3,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BAMBI,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BATF,1.5865314,-0.018060513,1.8578771,2.2096734,1.0077318,1.530105,-0.016780801,-7.6800534e-05,-0.0005925504,-0.008020087,-0.009975768,-0.013794469,-0.013816553,2.872276,-0.004689589,-0.010780242
BAZ1B,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BCAS4,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BCKDHB,1.5883102,-0.01807158,1.8591914,2.2106369,1.0081065,1.5288002,-0.016779171,-7.573678e-05,-0.0005782061,-0.0080207,-0.009968799,-0.0137797035,-0.01380728,2.8739662,-0.004699852,-0.0107975695
BCL2L13,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BCL6B,1.4692712,-0.016539076,1.7286352,1.9786092,1.1004024,1.3632604,-0.018182665,-0.0013953827,-8.637413e-05,-0.0071168575,-0.008592317,-0.010846804,-0.011688289,2.5925612,-0.006252683,-0.011309429
BDP1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BEND5,1.585679,-0.01805647,1.8579468,2.2097437,1.0077235,1.5316942,-0.016789833,-6.71612e-05,-0.00057696307,-0.008033993,-0.009975038,-0.013787397,-0.013830859,2.8719347,-0.0046847076,-0.0107687125
BET1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BEX2,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BEX3,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BHLHE40-AS1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
BICDL1,1.586689,-0.018062953,1.8586538,2.210128,1.0080519,1.5307385,-0.016780108,-7.093433e-05,-0.0005909425,-0.008022122,-0.009982164,-0.01379753,-0.013822046,2.8734152,-0.0046897004,-0.010783124
