"","Cebpa","EgrNab","Eklf","Fli1","Fog1","Gata1","Gata2","Gfi1","Pu1","Scl","cJun"
"E1411_5",1.24250387711918,0.0051240332103981,0.00747845646181228,0.00146424932732053,0.0266689357540564,0.0814020895050278,0.270955285305361,0.325021065543937,0.761601226879193,0.0254296829876697,0.262712934989646
"E441_682",0.00328473653098519,0.0186055623758131,2.15299954695922,0.0342898095792382,1.79942237129237,2.18033355613184,0.0349214059080858,0.0285623644589544,0.00132963991616123,2.55716438460029,0.0323012224628626
"E250_232",1.78944444335741,0.00325026781607375,0.00826895401029962,0.000686763624852882,0.00884810043913769,0.027642907785509,0.0639028048869478,2.32089578888374,1.4175529029094,0.00825663984832289,0.0616519113887258
"E48_187",0.117052204278348,2.01555497477396,0.0100518338770506,0.00821521333436466,0.0022270145759204,0.00879420814689468,0.00253204837003525,0.0219330726967009,1.79046214625734,0.00704944638254361,2.14728836770133
"E243_235",2.06758176608069,0.0101152591190052,0.00124829770118619,0.00971754093181088,0.00398657812637089,0.00788748871110764,0.00410322183747115,2.2233314033376,2.14758898019378,0.00909838820913308,1.31446804107913
"E1104_71",0.961528181514351,0.0137542264354394,0.00533594708138806,0.00810212231240842,0.000819104567815867,0.0112061383828422,0.0859687727519344,1.16089322503703,1.08143994779538,0.0702836290075741,0.939110310147966
"E1752_543",1.40558185245568,0.0354585119956494,0.0093606192136662,0.00743964128561563,0.000923077390971773,0.000961315833955737,0.0054936654930001,2.1319995114934,1.79835561036532,0.0116742376333542,0.00625094105553496
"E4_250",1.41437412353182,0.00341055096474925,0.000539565678241305,0.000498333750378739,0.0162988561212135,0.00261502765025211,0.00125022125003383,1.93301479963329,2.21409662900281,0.00155910651763005,0.0260107520761786
"E541_264",1.76313384567557,0.0490328876336752,0.0044433100000291,0.0534845775219153,0.00336649188514577,0.00911451686165056,0.00897852890371044,2.4440371259274,2.00523152335196,0.0101828097551182,0.000122929467633914
"E931_164",0.0328150903433718,1.65822160402669,0.00760976427731752,0.0494892404978014,0.000354675898164893,0.0393183095842069,4.17704858340362e-05,0.00389264228190047,2.07671769374514,0.000237661429728915,1.91223121647255
"E430_465",0.0231624723528954,2.12639480932388,0.124210851131141,0.0108412284953213,0.0126241437116575,0.000475942710247021,0.0139322294513865,0.00881000233729071,2.03099692256635,0.00536563827008438,2.66651701982539
"E612_264",0.0076867721099386,0.0036998100346837,0.48064516519931,0.83693892846032,2.03161853995593,2.14399967972295,0.326511910619064,0.00320399988800958,0.00718564335781134,2.69153845475431,0.0486411279950694
"E47_291",0.00712233092859279,1.89486105343007,0.024285224152227,0.00838461178239738,0.000904068103569848,0.0670735938802786,0.00137073382784571,8.17947990372127e-05,1.98788539076582,0.00354092671549037,2.25040393390875
"E1179_632",0.0298944160140958,2.63893183880917,0.0162261680287359,0.00684751095878304,0.00383999953235103,0.00137053214484303,0.000821216525818828,0.00203653434564129,1.78337839008965,0.00973759186461292,1.96045681552049
"E1098_780",1.76016518540924,0.0114798559617366,0.0504872140311633,0.000102786926529047,0.00832327735347197,0.00126974580601311,0.0127299436245881,2.5934986701531,2.55532531715202,0.0111842874488919,0.00208657541679421
"E186_529",0.00161796928984752,2.01098133688471,0.00744747322316679,0.00444912164736545,0.0814526587367234,0.0350210868559446,0.0185235578479286,0.132419868061118,1.8286340078781,0.0323335439733095,1.40432714965608
"E151_384",0.0303107230246374,2.00610923017644,0.00166014799358595,0.0199512993598247,0.00394437499865502,0.0302980653520582,0.0134942482528272,0.026251145122293,1.73235096570858,0.0211352183763654,1.73686092393983
"E269_652",0.00766675931593844,1.84781417091163,0.0359640337813169,0.0511629963891912,0.0050008489393572,0.000196705981266818,0.00503959486660566,0.0125614472143746,2.63070219534481,0.025974204522588,1.93413717246803
"E1313_66",1.54260933369751,0.00637936602787287,0.0251312477870313,0.0235313937446236,0.00156033671628231,0.0142047810557135,0.00622099136090423,2.51589446160995,2.31858904601191,0.0159431394444572,0.28382967009842
"E1937_689",0.0392994076212234,2.52911647315713,0.00323425668654131,0.00388588866671176,0.00500641059815306,0.024619878338732,0.080781240708646,0.0102336715681216,2.04196296886481,0.0269369332511564,1.81616737270811
"E1971_432",1.69724186975129,0.0205311744166399,0.00503789985208525,0.00631442731525216,0.0174905689219153,0.00556675736906181,0.0125716585190083,1.83661278717682,1.76288657419729,0.000334280819703603,0.000666516114891031
"E1670_18",0.844591069800743,0.0260020081453426,0.0112780851148491,0.00130142175856753,0.0103017873863821,0.314440908060096,0.459864203668466,0.703432664899133,0.982022487665197,0.0135873668061469,1.269466889891
"E319_555",2.20913595946448,0.0126568249751177,0.00271159934242151,0.0269615722629795,0.00552069833452009,0.0165640982861135,0.00573876084462684,2.1540718396829,1.41476306693173,0.00416452118853063,0.0065024529314717
"E1902_540",1.31806531199791,0.0130946484776661,0.00432177939004768,6.19065975018956e-05,0.000779379239295336,0.00051901008618569,0.0590744880523807,2.57034030442138,1.63598543543965,0.00609093716079769,0.0224535844751118
"E1248_516",1.75613638621597,0.01511730901313,0.00661768004914147,0.115630197351226,0.07259442893543,0.00425674487871187,0.000243665076164765,2.20661728918046,1.93848442230084,0.0236539999521335,0.0277249254092322
"E321_157",2.42964467315778,0.0065095952656583,0.0661186047257947,0.0228656585912969,0.0106096516998841,0.00323980417975994,0.00465893324223823,2.39592530743825,2.28406461661136,0.00510046255229112,0.00929798478241731
"E1250_116",0.0460531123892818,0.00457427682304335,0.091447644065397,0.0227744951871767,0.0177692481152705,0.00258322395470891,0.0078679573860582,0.00148395132939709,0.367151877350161,0.00854752627114417,0.424658454831015
"E736_519",0.0429395396737395,0.000240691860272102,0.0120498938940739,1.91046876767201,2.06525465260246,1.97270914925522,0.0323536208029689,0.00626481368942766,0.00269259236393997,2.14023839453321,0.021555757583319
"E350_622",0.00825717234214196,2.14699989495504,0.00615626358822378,0.000943340974084289,0.0030886048119877,0.0127289654493283,0.00130856816052365,0.0102521906588983,1.8004705307142,0.0100258216968596,1.99726712592228
"E928_614",0.00632589820530489,0.000126491852546418,0.00341204287193394,1.51122327503753,1.45605842316704,2.53842188841929,0.0102156213333022,0.0823082138660974,0.0527774837809981,1.85387095297904,0.000185572990532323
"E214_584",2.5407956718907,0.00287694315596441,0.0256036211227566,0.00992668405512663,0.0328500361350438,0.00441083917003436,0.0225115171053394,1.84008301056654,1.86978054823202,0.0670310672533976,0.0287397719379258
"E799_145",0.0745386254591011,1.68692975413175,0.0726203266646228,0.0173775554452593,0.0453569001989323,0.0222830125086501,0.000598351492975194,0.049340277357867,1.69309654770827,0.00116106502609879,1.8686092347586
"E460_507",1.73203870054196,0.05433833176638,0.0527920437624259,0.0467298369569029,0.00220634364731674,0.00470318801182962,0.0103990867017509,3.03841206706676,1.66711028666456,0.000585155320715545,0.00130436776694392
"E1258_437",0.0126627038456049,2.38511853084475,0.00953346293014654,0.0307458072812306,0.123617360632843,0.00891070275308312,0.0445343436698422,0.00464568349451876,1.89468029403642,0.0121686739295741,2.01574568909006
"E585_711",1.59229465939429,0.0471830877352885,0.0297168276578105,0.00510863089531178,0.0945710644645319,0.137431015443972,0.0123705299595857,1.95677453148933,1.78406620679333,0.0242017976676336,0.00508037496423476
"E711_8",0.918738856160099,0.00161869900561401,0.00726486573906102,0.00175547798104566,0.0159435523870961,0.305169267770157,0.722340835418958,0.556973776693416,0.575895105918968,0.00260409795898036,0.114095806574675
"E881_141",0.0127230649095707,0.0424312639306001,1.75218992811132,1.83908799586106,1.45120335174807,1.55854041650036,2.71044564339129,0.000832964470214224,0.00993866717946176,1.8231546713198,0.0489671930956191
"E1158_744",0.0111246880788582,1.75609085661823,0.000629390998432809,0.0174423142054591,0.0894003515871469,0.00896481575875849,0.000931164924193674,0.00358025843441653,1.79679105756643,0.00169288166391667,2.26070812771507
"E838_751",0.0694255540383514,2.02781045687745,0.00386720476062631,0.0175219699472042,0.0113342313290974,0.00142544781349967,0.00358955614787475,0.00627602457642191,2.15680944844345,0.0126358763439797,1.7613005279117
"E1107_698",0.0919833791964579,2.26618910315073,0.0200812765275732,0.00358949331492692,0.0113131265844226,0.00457024901447923,0.0240218087078267,0.0291014188682751,2.14392352380283,0.0389618823911099,2.03479404060069
"E402_470",0.0108075411178149,2.13596454181846,0.00487293600413702,0.00820505379826436,0.012830581200942,0.00327092105851833,0.00150584008173869,0.0188120672904936,2.55788817150979,0.00828547402931531,1.70747881798548
"E1316_755",0.0441526956109401,0.000834045191912741,1.4753261534,0.0249950406425138,1.62372150952548,2.29543606354771,0.0312301118479958,0.00952795030189128,0.00410613797439686,1.92356312642788,0.0190254750095596
"E925_257",0.0326481039707569,2.13992622772646,0.00111201087724329,0.155773915608056,0.0190248253753418,0.0213821698938972,0.0177365922805058,0.0106579684310489,2.08230620042123,0.00401899627656952,1.99063400224196
"E1867_437",0.0445737486952145,0.00969798514952009,0.108933194844315,1.91212019916107,2.40765498578442,2.60108837939354,0.022104685105291,0.0320817926295446,0.0226373933638657,1.35657397650819,0.0141665425703223
"E608_724",0.00272959899317077,0.0286164129277688,1.8692018471172,0.0850307479152198,2.27715120414633,1.95948266288538,0.00146173252944368,0.0144812720692969,0.000911541810377191,1.74108469621003,0.155837564370032
"E1559_165",0.0501888801947748,0.541843761708355,0.0119913582061239,0.0508106232808265,0.00318412550100477,0.00318393454893841,0.000481549076976586,0.0082085292491636,1.71340398973995,0.0729395474017513,2.49381223747088
"E362_60",0.44594515284266,0.012542306375753,0.0135121215237145,0.00560745895921842,0.0327729942124811,0.0928583588045155,0.0751009583349418,0.505384595143105,0.660662824562143,0.00614375559987102,0.360785623640427
"E49_54",1.17528661512701,0.0685410401178552,0.00548193776081165,0.0130351109406491,0.0156022443937151,0.10333949034762,0.185694459211503,1.54796518337234,1.41500483217917,0.00914630104416478,0.772443069205597
"E399_446",1.90348816195549,0.00811436020174974,0.00896839525860349,0.000956866032495134,0.0751347383180523,0.00453243243027195,0.0223870792554398,1.65921611472538,2.12903267155376,0.0301081535408106,0.116978834527067
"E1007_77",0.0155266521849127,0.000746203455188229,0.00252812670829559,0.0598873403583466,0.00177154799397703,1.73304037693614,1.30890164426628,0.00198054925224214,0.000381613839610024,0.0538474506467284,0.0680934956807913
"E1432_387",2.0006225797415,0.0142593085906648,0.0194824376142314,0.0344463629192741,0.0013851389228944,0.096163531788901,0.0112378610460988,2.05517039699842,1.9666340304645,0.0572089517237442,0.0070865017800032
"E846_640",0.000857982740026266,0.0357125866587817,0.000829060269840996,2.00199613149623,2.05230888348605,2.72157534294162,0.0888977183097895,0.0169230906209744,0.0280929461043686,1.65199848247621,0.0104226563521504
"E343_60",0.394425766611776,0.00188103689563593,0.00478206830607195,0.0172518187328113,0.0123331671343624,0.0185585920000088,0.0141355616110081,0.394958440707754,2.40691935735847,0.02579121049752,2.37213501046822
"E336_142",0.0166951286023126,1.391225929961,0.0060192097192817,0.00320281312044222,0.0153995586625248,0.000230096335553133,0.0140472729803131,0.0430149711144101,2.27557095789125,0.0213448437665967,1.61705470607236
"E1449_29",0.891171490324051,0.047892959612972,0.0027601018517166,0.00126804207474522,0.00743182573785178,1.33415332437424,1.86361423335936,0.964474185308256,0.162952677012171,0.00150603653854265,0.379858944234549
"E1439_734",2.44932823243129,0.165739592583477,0.0223736531699284,0.015004730509486,0.00528974429557806,0.00212364062421362,0.00421672458995449,2.06302167155034,1.94045156258814,0.00290635930477516,0.0501259841041726
"E601_500",1.45717058792258,0.0203451521546084,0.0514134986843095,0.00702854723684361,0.0120296139654695,0.00742971655194299,0.00419897621527166,2.11179868466442,2.65269512570177,0.0230877812850809,0.00931719173189897
"E983_108",1.05703333015028,0.00421800183668556,0.297382308887955,0.212146572392032,0.377028517985729,1.96241215302957,2.38487845915541,1.24260926780689,0.00748741863350344,0.22057897824516,0.011527738590366
"E1548_581",0.000322664108063649,0.0187357844955015,0.0126679678923254,2.86613910479586,1.86608827229977,2.22541650695732,0.00183855176512374,0.00920396843062106,0.00657531969793595,1.920376853377,0.014494274573475
"E1517_646",0.0160438808298123,0.00176001711375929,0.00326490368787982,1.87627970799972,2.61795429345564,1.62133785455089,0.00958977663738409,0.137605980701586,0.00299849055449717,1.93770438158052,0.00228048271809723
"E568_670",0.00413686436201228,1.75384404671771,0.0029793784973792,0.00108375627023501,0.000504534369200581,0.0509439763755633,0.0172060472727323,0.00852838708073739,1.87714873360536,0.0289139881889489,1.25633442371448
"E491_698",2.14597632733407,0.00184226849597078,0.0121029015638214,0.00508885707042465,0.0157410683292171,0.016216712970339,0.00888384304045416,1.58461663716774,2.12421673873831,0.155233534141217,0.00510765019745563
"E753_277",1.87824383957883,0.018587418963773,0.0236434198625001,0.00197309891307856,0.00660881835563574,0.0244374180265403,0.00426030119919502,2.17006105019868,2.34608800759989,0.0163331670065682,0.0070033289658059
"E1516_29",0.747997265636025,0.00743192888414903,0.00506548642045937,0.00347787246309497,0.0201481533347821,0.122799976743975,0.270974842124525,0.865475536009257,0.990657196322076,0.0289560028237667,0.882720997299715
"E783_668",0.00757638577877245,0.0353868474966591,2.42754380787797,0.00997732522023361,1.87874171461756,1.83170593370498,0.00240043006666565,0.000542338665846038,0.0875072595987582,2.0680685169944,0.0015591655544608
"E1478_398",0.000607676036416066,0.0197095492281014,1.4769770649429,0.0623544465891656,1.65186745726382,1.93975824760736,0.0092519430322408,0.000784186538345961,0.0506996296236436,1.64528375844507,0.0119768182327452
"E36_287",0.0218252403603661,2.10326124966585,0.000685521933027994,0.0523639299581952,0.00504025740984897,0.00511590940775535,0.155344071297643,0.00713534308951329,2.00063813593026,0.00228915249062609,2.15451935492034
"E1881_47",1.49889957462508,0.0905362750852758,0.00870731458322436,0.012800713858792,0.000473359843401974,1.34111562843263,1.73621973044851,1.78050427709646,0.285810357516376,0.018541779397063,0.390546255275646
